age,income,profession,property_type,budget,num_visits,source_lead,binary_target,total_time_spent_website,page_views_per_visit,city,lead_origin,last_activity,last_notable_activity,score_lead,label_raw,ratio_budget_income,interaction_score,label,target_multiclasse_id,prospect_id
55,4572.0,Unemployed,Villa,230000.0,0.0,Reference,1,0,0.0,Select,Lead Add Form,Email Opened,Modified,2,Tiede,50.30621172353456,0.0,warm,1,tabular_007597
64,7428.0,Unknown,Studio,644936.0,0.0,Olark Chat,0,0,0.0,Unknown,API,Olark Chat Conversation,Modified,1,Froid,86.82498653742596,0.0,cold,0,tabular_007598
74,8978.0,Unknown,Maison,691588.0,0.0,Olark Chat,0,0,0.0,Unknown,API,Olark Chat Conversation,Modified,2,Tiede,77.03141011361105,0.0,warm,1,tabular_007599
67,8678.0,Unknown,Terrain,868665.0,0.0,Olark Chat,0,0,0.0,Unknown,API,Olark Chat Conversation,Modified,1,Froid,100.09967734501038,0.0,cold,0,tabular_007600
88,5672.0,Unknown,Appartement,451146.0,9.0,Organic Search,0,113,2.25,Mumbai,Landing Page Submission,Email Opened,Modified,2,Tiede,79.53913963328633,5.401,warm,1,tabular_007601
32,4053.0,Unemployed,Appartement,212499.0,2.0,Direct Traffic,0,154,2.0,Other Metro Cities,Landing Page Submission,SMS Sent,SMS Sent,1,Froid,52.4300518134715,1.908,cold,0,tabular_007602
35,8701.0,Unknown,Terrain,472626.0,0.0,Olark Chat,0,0,0.0,Unknown,API,Email Link Clicked,Email Link Clicked,2,Tiede,54.31858407079646,0.0,warm,1,tabular_007603
19,7945.0,Unknown,Studio,433474.0,3.0,Direct Traffic,0,42,3.0,Mumbai,Landing Page Submission,SMS Sent,SMS Sent,2,Tiede,54.55934550031466,2.484,warm,1,tabular_007604
60,2500.0,Unemployed,Terrain,399194.0,2.0,Direct Traffic,0,0,2.0,Other Cities of Maharashtra,Landing Page Submission,SMS Sent,SMS Sent,0,Froid,159.6776,1.6,cold,0,tabular_007605
43,6051.0,Unknown,Appartement,620757.0,0.0,Olark Chat,0,0,0.0,Unknown,API,Email Link Clicked,Email Link Clicked,0,Froid,102.58750619732275,0.0,cold,0,tabular_007606
88,2970.0,Unemployed,Maison,170000.0,0.0,Reference,1,0,0.0,Select,Lead Add Form,SMS Sent,SMS Sent,2,Tiede,57.23905723905724,0.0,warm,1,tabular_007607
55,4397.0,Unemployed,Studio,222148.0,2.0,Direct Traffic,0,1391,2.0,Other Cities,Landing Page Submission,Email Opened,Modified,2,Tiede,50.52262906527178,4.382,warm,1,tabular_007608
59,2539.0,Unemployed,Terrain,437276.0,9.0,Organic Search,0,285,4.5,Other Cities,Landing Page Submission,Email Opened,Email Opened,2,Tiede,172.22371012209533,6.42,warm,1,tabular_007609
22,7162.0,Unknown,Maison,649796.0,0.0,Olark Chat,0,0,0.0,Unknown,API,Email Opened,Email Opened,1,Froid,90.72828818765709,0.0,cold,0,tabular_007610
28,2500.0,Unemployed,Terrain,288470.0,6.0,Direct Traffic,0,198,6.0,Other Cities of Maharashtra,Landing Page Submission,SMS Sent,SMS Sent,2,Tiede,115.388,5.196,warm,1,tabular_007611
82,6872.0,Unknown,Studio,625291.0,2.0,Direct Traffic,0,20,2.0,Mumbai,Landing Page Submission,SMS Sent,Modified,1,Froid,90.99112339930151,1.64,cold,0,tabular_007612
51,8551.0,Unknown,Appartement,764400.0,0.0,Olark Chat,0,0,0.0,Unknown,API,Email Opened,Modified,2,Tiede,89.39305344404163,0.0,warm,1,tabular_007613
18,6726.0,Unknown,Studio,521820.0,3.0,Direct Traffic,0,176,3.0,Mumbai,Landing Page Submission,Page Visited on Website,Modified,2,Tiede,77.58251561106155,2.752,warm,1,tabular_007614
19,2500.0,Unemployed,Villa,259200.0,10.0,Organic Search,0,613,10.0,Mumbai,Landing Page Submission,SMS Sent,SMS Sent,2,Tiede,103.68,9.226,warm,1,tabular_007615
37,2500.0,Unemployed,Terrain,387072.0,2.0,Direct Traffic,0,148,2.0,Mumbai,Landing Page Submission,Email Opened,Email Opened,0,Froid,154.8288,1.896,cold,0,tabular_007616
78,8055.0,Unknown,Maison,954840.0,0.0,Olark Chat,0,0,0.0,Unknown,API,Email Opened,Email Opened,1,Froid,118.54003724394786,0.0,cold,0,tabular_007617
38,6589.0,Unknown,Maison,556452.0,0.0,Olark Chat,0,0,0.0,Unknown,API,Olark Chat Conversation,Olark Chat Conversation,1,Froid,84.45166186067688,0.0,cold,0,tabular_007618
85,5979.0,Unknown,Studio,734699.0,0.0,Olark Chat,0,0,0.0,Unknown,API,Email Opened,Email Opened,0,Froid,122.8799130289346,0.0,cold,0,tabular_007619
29,6362.0,Unknown,Studio,405072.0,0.0,Olark Chat,0,0,0.0,Unknown,API,Olark Chat Conversation,Olark Chat Conversation,1,Froid,63.67054385413392,0.0,cold,0,tabular_007620
39,2500.0,Unemployed,Studio,219438.0,4.0,Google,1,207,4.0,Mumbai,Landing Page Submission,Email Opened,Modified,3,Tiede,87.7752,3.614,warm,1,tabular_007621
37,8913.0,Unknown,Maison,394769.0,0.0,Olark Chat,0,0,0.0,Unknown,API,Email Opened,Email Opened,2,Tiede,44.29137215303489,0.0,warm,1,tabular_007622
18,2500.0,Unemployed,Appartement,455290.0,8.0,Organic Search,0,55,4.0,Mumbai,Landing Page Submission,SMS Sent,SMS Sent,2,Tiede,182.116,5.3100000000000005,warm,1,tabular_007623
47,5658.0,Unknown,Maison,330201.0,0.0,Olark Chat,0,0,0.0,Unknown,API,Olark Chat Conversation,Modified,1,Froid,58.36002120890774,0.0,cold,0,tabular_007624
41,3708.0,Unemployed,Appartement,278002.0,2.0,Direct Traffic,0,181,2.0,Mumbai,Landing Page Submission,Email Opened,Email Opened,1,Froid,74.97357065803668,1.962,cold,0,tabular_007625
31,2777.0,Unemployed,Studio,196482.0,2.0,Direct Traffic,0,1621,2.0,Other Cities of Maharashtra,Landing Page Submission,Email Opened,Email Opened,2,Tiede,70.75333093266114,4.8420000000000005,warm,1,tabular_007626
53,3507.0,Unemployed,Villa,289275.0,5.0,Google,0,37,2.5,Mumbai,Landing Page Submission,Email Opened,Email Opened,2,Tiede,82.48502994011976,3.324,warm,1,tabular_007627
86,3420.0,Unemployed,Maison,361974.0,5.0,Google,1,1862,5.0,Mumbai,Landing Page Submission,Email Opened,Email Opened,4,Chaud,105.840350877193,7.724,hot,2,tabular_007628
41,6439.0,Unknown,Studio,815575.0,0.0,Olark Chat,0,0,0.0,Unknown,API,Email Opened,Email Opened,0,Froid,126.66174871874514,0.0,cold,0,tabular_007629
77,7072.0,Unknown,Maison,703569.0,0.0,Olark Chat,0,0,0.0,Unknown,API,Olark Chat Conversation,Olark Chat Conversation,1,Froid,99.48656674208144,0.0,cold,0,tabular_007630
72,7702.0,Unknown,Studio,325490.0,2.0,Direct Traffic,0,1255,2.0,Mumbai,Landing Page Submission,SMS Sent,Modified,2,Tiede,42.26045183069333,4.11,warm,1,tabular_007631
41,4033.0,Unemployed,Maison,142500.0,2.0,Direct Traffic,1,1438,2.0,Other Cities,Landing Page Submission,SMS Sent,SMS Sent,3,Tiede,35.33349863625093,4.476000000000001,warm,1,tabular_007632
41,2500.0,Unemployed,Terrain,165000.0,1.0,Organic Search,0,348,1.0,Select,API,Converted to Lead,Modified,1,Froid,66.0,1.496,cold,0,tabular_007633
71,2550.0,Unemployed,Maison,486957.0,2.0,Direct Traffic,1,1095,2.0,Tier II Cities,Landing Page Submission,Email Opened,Email Opened,2,Tiede,190.9635294117647,3.79,warm,1,tabular_007634
43,2503.0,Unemployed,Terrain,313989.0,2.0,Olark Chat,0,278,1.0,Mumbai,API,Form Submitted on Website,Modified,0,Froid,125.44506592089492,1.856,cold,0,tabular_007635
83,4583.0,Unemployed,Appartement,201416.0,1.0,Direct Traffic,0,345,1.0,Thane & Outskirts,Landing Page Submission,Email Bounced,Modified,1,Froid,43.94850534584334,1.4900000000000002,cold,0,tabular_007636
55,12614.0,Working Professional,Maison,1383113.0800000003,9.0,Google,1,1638,9.0,Mumbai,Landing Page Submission,Email Opened,Modified,5,Chaud,109.64904709053437,10.476,hot,2,tabular_007637
82,4089.0,Unemployed,Appartement,215000.0,6.0,Organic Search,0,309,3.0,Mumbai,Landing Page Submission,SMS Sent,SMS Sent,3,Tiede,52.58009293225727,4.518,warm,1,tabular_007638
68,7643.0,Unknown,Villa,725667.0,5.0,Direct Traffic,0,355,5.0,Mumbai,Landing Page Submission,SMS Sent,Modified,3,Tiede,94.94530943346854,4.71,warm,1,tabular_007639
52,2500.0,Unemployed,Terrain,209088.0,2.0,Direct Traffic,0,231,2.0,Mumbai,Landing Page Submission,Page Visited on Website,Page Visited on Website,1,Froid,83.6352,2.0620000000000003,cold,0,tabular_007640
60,3741.0,Unemployed,Maison,222500.0,2.0,Direct Traffic,0,1245,2.0,Mumbai,Landing Page Submission,Form Submitted on Website,Modified,2,Tiede,59.47607591553061,4.09,warm,1,tabular_007641
46,3170.0,Unemployed,Appartement,199752.0,2.0,Direct Traffic,1,1818,2.0,Mumbai,Landing Page Submission,SMS Sent,SMS Sent,3,Tiede,63.01324921135647,5.236000000000001,warm,1,tabular_007642
54,2813.0,Unemployed,Studio,368424.0,2.0,Direct Traffic,0,1745,2.0,Select,API,Email Opened,Email Opened,1,Froid,130.97191610380378,5.09,cold,0,tabular_007643
75,2500.0,Unemployed,Appartement,377111.0,1.0,Direct Traffic,0,229,1.0,Other Metro Cities,Landing Page Submission,Email Bounced,Email Bounced,0,Froid,150.8444,1.258,cold,0,tabular_007644
71,7586.0,Unknown,Maison,708630.0,2.0,Direct Traffic,1,1221,2.0,Other Cities,Landing Page Submission,SMS Sent,SMS Sent,3,Tiede,93.41286580543104,4.042,warm,1,tabular_007645
56,7387.0,Unknown,Villa,618726.0,0.0,Olark Chat,0,0,0.0,Unknown,API,Olark Chat Conversation,Modified,1,Froid,83.75876539867335,0.0,cold,0,tabular_007646
59,2500.0,Unemployed,Terrain,125000.0,4.0,Direct Traffic,0,359,1.33,Tier II Cities,Landing Page Submission,SMS Sent,SMS Sent,1,Froid,50.0,3.117,cold,0,tabular_007647
45,2500.0,Unemployed,Studio,388206.0,4.0,Direct Traffic,0,158,4.0,Mumbai,Landing Page Submission,Email Link Clicked,Modified,1,Froid,155.2824,3.516,cold,0,tabular_007648
46,2500.0,Unemployed,Appartement,224300.0,11.0,Direct Traffic,0,269,1.83,Mumbai,Landing Page Submission,Email Opened,Email Opened,2,Tiede,89.72,6.587000000000001,warm,1,tabular_007649
60,6441.0,Unknown,Maison,564784.0,3.0,Google,0,270,1.5,Mumbai,Landing Page Submission,Email Opened,Email Opened,1,Froid,87.68576308026704,2.49,cold,0,tabular_007650
20,6054.0,Unknown,Maison,446875.0,4.0,Direct Traffic,1,69,4.0,Mumbai,Landing Page Submission,SMS Sent,SMS Sent,3,Tiede,73.81483316815329,3.338,warm,1,tabular_007651
27,8031.0,Unknown,Terrain,440946.0,2.0,Olark Chat,0,1067,1.0,Other Cities of Maharashtra,API,Email Opened,Email Opened,3,Tiede,54.90549122151662,3.434,warm,1,tabular_007652
76,13509.61,Working Professional,Studio,859952.0,4.0,Organic Search,1,1462,4.0,Other Cities of Maharashtra,Landing Page Submission,SMS Sent,SMS Sent,5,Chaud,63.65483533573508,6.1240000000000006,hot,2,tabular_007653
31,12019.0,Working Professional,Appartement,879200.0,12.0,Organic Search,1,908,4.0,Other Metro Cities,Landing Page Submission,Email Opened,Email Opened,5,Chaud,73.15084449621433,9.016,hot,2,tabular_007654
64,2500.0,Unemployed,Appartement,300642.0,2.0,Direct Traffic,0,96,2.0,Other Cities,Landing Page Submission,SMS Sent,SMS Sent,0,Froid,120.2568,1.792,cold,0,tabular_007655
59,5748.0,Unknown,Appartement,668496.0,0.0,Olark Chat,0,0,0.0,Unknown,API,Email Opened,Email Opened,0,Froid,116.30062630480168,0.0,cold,0,tabular_007656
49,2597.0,Unemployed,Terrain,292400.0,6.0,Direct Traffic,0,352,6.0,Mumbai,Landing Page Submission,SMS Sent,SMS Sent,2,Tiede,112.59145167500962,5.504,warm,1,tabular_007657
49,5872.0,Unknown,Terrain,308036.0,2.0,Direct Traffic,0,71,2.0,Mumbai,Landing Page Submission,Email Opened,Email Opened,1,Froid,52.45844686648501,1.742,cold,0,tabular_007658
59,4354.0,Student,Studio,609116.0,3.0,Direct Traffic,1,1022,3.0,Other Cities,Landing Page Submission,SMS Sent,SMS Sent,3,Tiede,139.8980248047772,4.444,warm,1,tabular_007659
49,4426.0,Unemployed,Appartement,185000.0,1.0,Direct Traffic,0,118,1.0,Mumbai,Landing Page Submission,Converted to Lead,Modified,1,Froid,41.79846362403976,1.036,cold,0,tabular_007660
43,6334.0,Unknown,Appartement,583178.0,0.0,Olark Chat,0,0,0.0,Unknown,API,Email Opened,Modified,1,Froid,92.07104515314175,0.0,cold,0,tabular_007661
18,8418.0,Unknown,Studio,605952.0,0.0,Olark Chat,0,0,0.0,Unknown,API,Olark Chat Conversation,Modified,2,Tiede,71.98289379900214,0.0,warm,1,tabular_007662
73,2500.0,Unemployed,Studio,273707.0,10.0,Direct Traffic,0,122,10.0,Mumbai,Landing Page Submission,Page Visited on Website,Modified,2,Tiede,109.4828,8.244,warm,1,tabular_007663
19,7685.0,Unknown,Studio,531164.0,0.0,Olark Chat,0,0,0.0,Unknown,API,Email Link Clicked,Email Link Clicked,1,Froid,69.11698113207547,0.0,cold,0,tabular_007664
47,8495.0,Unknown,Maison,813946.0,4.0,Organic Search,1,5,4.0,Mumbai,Landing Page Submission,SMS Sent,SMS Sent,4,Chaud,95.81471453796352,3.21,hot,2,tabular_007665
88,4004.0,Unemployed,Studio,316512.0,0.0,Olark Chat,0,0,0.0,Select,API,Olark Chat Conversation,Modified,1,Froid,79.04895104895105,0.0,cold,0,tabular_007666
69,4361.0,Unemployed,Villa,260000.0,3.0,Direct Traffic,0,1760,3.0,Mumbai,Landing Page Submission,SMS Sent,SMS Sent,3,Tiede,59.61935335932126,5.92,warm,1,tabular_007667
26,8370.0,Unknown,Terrain,468786.0,0.0,Olark Chat,0,0,0.0,Unknown,API,Email Link Clicked,Email Link Clicked,2,Tiede,56.007885304659496,0.0,warm,1,tabular_007668
39,6441.0,Unknown,Studio,389403.0,1.0,Google,0,87,1.0,Unknown,API,Converted to Lead,Modified,1,Froid,60.45691662785282,0.974,cold,0,tabular_007669
51,7991.0,Unknown,Maison,699090.0,0.0,Olark Chat,0,0,0.0,Unknown,API,Olark Chat Conversation,Modified,1,Froid,87.48467025403579,0.0,cold,0,tabular_007670
66,3900.0,Unemployed,Villa,174964.0,2.0,Direct Traffic,0,343,2.0,Mumbai,Landing Page Submission,Email Opened,Email Opened,1,Froid,44.8625641025641,2.286,cold,0,tabular_007671
18,6495.0,Unknown,Maison,521625.0,0.0,Olark Chat,0,0,0.0,Unknown,API,Olark Chat Conversation,Olark Chat Conversation,1,Froid,80.31177829099308,0.0,cold,0,tabular_007672
90,11293.0,Working Professional,Maison,1383113.0800000003,3.0,Direct Traffic,1,1309,3.0,Select,Landing Page Submission,SMS Sent,SMS Sent,4,Chaud,122.47525723899764,5.018000000000001,hot,2,tabular_007673
70,7958.0,Unknown,Maison,686778.0,2.0,Direct Traffic,0,531,2.0,Tier II Cities,Landing Page Submission,Email Opened,Modified,1,Froid,86.3003267152551,2.662,cold,0,tabular_007674
57,11177.0,Working Professional,Maison,1383113.0800000003,0.0,Reference,1,0,0.0,Mumbai,Lead Add Form,Email Opened,Email Opened,2,Tiede,123.74636127762372,0.0,warm,1,tabular_007675
62,3313.0,Unemployed,Appartement,243950.0,2.0,Direct Traffic,0,1336,2.0,Mumbai,Landing Page Submission,Email Opened,Email Opened,2,Tiede,73.63416842740719,4.272,warm,1,tabular_007676
85,3061.0,Unemployed,Terrain,167500.0,0.0,Olark Chat,0,0,0.0,Select,API,Olark Chat Conversation,Modified,1,Froid,54.720679516497874,0.0,cold,0,tabular_007677
26,5952.0,Unknown,Appartement,608864.0,0.0,Olark Chat,0,0,0.0,Unknown,API,Email Opened,Email Opened,0,Froid,102.29569892473118,0.0,cold,0,tabular_007678
39,7966.0,Unknown,Villa,551232.0,0.0,Olark Chat,0,0,0.0,Unknown,API,Email Opened,Email Opened,1,Froid,69.19809189053477,0.0,cold,0,tabular_007679
35,7997.0,Unknown,Appartement,509040.0,0.0,Olark Chat,0,0,0.0,Unknown,API,Email Link Clicked,Email Link Clicked,1,Froid,63.653870201325496,0.0,cold,0,tabular_007680
60,4542.0,Unemployed,Villa,549998.0,2.0,Google,0,275,2.0,Select,API,SMS Sent,SMS Sent,0,Froid,121.09158960810215,2.1500000000000004,cold,0,tabular_007681
56,2638.0,Unemployed,Studio,177500.0,5.0,Direct Traffic,0,311,2.5,Thane & Outskirts,Landing Page Submission,SMS Sent,SMS Sent,2,Tiede,67.28582259287339,3.872,warm,1,tabular_007682
90,2500.0,Unemployed,Villa,281743.0,0.0,Reference,1,0,0.0,Mumbai,Lead Add Form,Email Opened,Email Opened,1,Froid,112.6972,0.0,cold,0,tabular_007683
23,2892.0,Unemployed,Appartement,286304.0,4.0,Organic Search,1,1692,4.0,Select,API,SMS Sent,SMS Sent,4,Chaud,98.99861687413556,6.5840000000000005,hot,2,tabular_007684
65,7038.0,Unknown,Appartement,586116.0,0.0,Olark Chat,0,0,0.0,Unknown,API,Email Link Clicked,Email Link Clicked,1,Froid,83.27877237851662,0.0,cold,0,tabular_007685
24,5709.0,Unknown,Villa,670650.0,14.0,Direct Traffic,1,1248,14.0,Other Metro Cities,Landing Page Submission,Email Opened,Email Opened,4,Chaud,117.4724119810825,13.696,hot,2,tabular_007686
86,2500.0,Unemployed,Appartement,204288.0,2.0,Google,1,68,2.0,Select,API,SMS Sent,SMS Sent,2,Tiede,81.7152,1.7360000000000002,warm,1,tabular_007687
33,4545.0,Unemployed,Villa,300672.0,5.0,Organic Search,0,1001,5.0,Select,API,Email Bounced,Modified,4,Chaud,66.15445544554456,6.002000000000001,hot,2,tabular_007688
18,3426.0,Unemployed,Maison,259541.0,3.0,Direct Traffic,1,1306,3.0,Mumbai,Landing Page Submission,SMS Sent,SMS Sent,4,Chaud,75.75627553998832,5.0120000000000005,hot,2,tabular_007689
54,4540.0,Unemployed,Terrain,348040.0,2.0,Direct Traffic,1,181,2.0,Thane & Outskirts,Landing Page Submission,SMS Sent,SMS Sent,2,Tiede,76.66079295154185,1.962,warm,1,tabular_007690
54,11349.0,Working Professional,Villa,1252713.0,2.0,Direct Traffic,1,883,2.0,Thane & Outskirts,Landing Page Submission,SMS Sent,SMS Sent,2,Tiede,110.38091461802802,3.366,warm,1,tabular_007691
81,3377.0,Unemployed,Maison,430464.0,3.0,Reference,1,1427,2.0,Select,Lead Add Form,Unknown,Modified,2,Tiede,127.46935149541012,4.954000000000001,warm,1,tabular_007692
79,2500.0,Unemployed,Maison,355470.0,0.0,Olark Chat,1,0,0.0,Select,API,SMS Sent,SMS Sent,1,Froid,142.188,0.0,cold,0,tabular_007693
89,4226.0,Unemployed,Maison,275400.0,2.0,Direct Traffic,0,147,2.0,Mumbai,Landing Page Submission,SMS Sent,SMS Sent,1,Froid,65.16800757217227,1.894,cold,0,tabular_007694
78,6958.0,Unknown,Maison,450117.0,0.0,Olark Chat,0,0,0.0,Unknown,API,Email Link Clicked,Email Link Clicked,1,Froid,64.69057200344926,0.0,cold,0,tabular_007695
50,4324.0,Unemployed,Villa,190323.0,3.0,Direct Traffic,0,1715,3.0,Mumbai,Landing Page Submission,Email Opened,Email Opened,3,Tiede,44.015494912118406,5.83,warm,1,tabular_007696
83,2750.0,Unemployed,Appartement,165000.0,8.0,Organic Search,1,1745,8.0,Mumbai,Landing Page Submission,SMS Sent,SMS Sent,5,Chaud,60.0,9.89,hot,2,tabular_007697
47,2500.0,Unemployed,Maison,272394.0,3.0,Direct Traffic,1,784,3.0,Mumbai,Landing Page Submission,SMS Sent,SMS Sent,2,Tiede,108.9576,3.968,warm,1,tabular_007698
37,5767.0,Unknown,Studio,1005926.0,2.0,Direct Traffic,0,162,2.0,Mumbai,Landing Page Submission,SMS Sent,Modified,0,Froid,174.4279521414947,1.924,cold,0,tabular_007699
77,3663.0,Unemployed,Maison,368212.0,3.0,Google,1,1664,3.0,Mumbai,API,SMS Sent,SMS Sent,3,Tiede,100.52197652197653,5.728,warm,1,tabular_007700
41,3123.0,Unemployed,Appartement,383712.0,4.0,Google,0,347,4.0,Mumbai,Landing Page Submission,Email Opened,Email Opened,1,Froid,122.86647454370798,3.894,cold,0,tabular_007701
21,7353.0,Unknown,Appartement,696342.0,2.0,Olark Chat,0,1491,1.0,Other Cities,API,Email Opened,Email Opened,2,Tiede,94.70175438596492,4.282,warm,1,tabular_007702
54,2500.0,Unemployed,Terrain,260000.0,0.0,Olark Chat,0,0,0.0,Select,API,Email Opened,Email Opened,0,Froid,104.0,0.0,cold,0,tabular_007703
21,8931.0,Unknown,Terrain,492624.0,9.0,Google,0,1140,4.5,Thane & Outskirts,Landing Page Submission,Page Visited on Website,Page Visited on Website,5,Chaud,55.15888478333893,8.129999999999999,hot,2,tabular_007704
35,2852.0,Unemployed,Maison,200046.0,4.0,Google,0,15,4.0,Select,API,Email Opened,Modified,2,Tiede,70.14235624123422,3.23,warm,1,tabular_007705
83,3368.0,Unemployed,Maison,158850.0,7.0,Organic Search,0,384,3.5,Select,API,Email Opened,Email Opened,3,Tiede,47.1644893111639,5.318,warm,1,tabular_007706
65,2563.0,Unemployed,Terrain,446862.0,7.0,Google,1,1022,2.33,Mumbai,Landing Page Submission,SMS Sent,SMS Sent,3,Tiede,174.35115099492782,6.243,warm,1,tabular_007707
50,2681.0,Student,Maison,383864.0,4.0,Direct Traffic,1,1503,2.0,Mumbai,Landing Page Submission,SMS Sent,SMS Sent,2,Tiede,143.17941066766133,5.606,warm,1,tabular_007708
75,7013.0,Unknown,Studio,689700.0,2.0,Google,0,108,2.0,Mumbai,Landing Page Submission,SMS Sent,Modified,1,Froid,98.3459289890204,1.816,cold,0,tabular_007709
90,4780.0,Unemployed,Villa,187612.0,4.0,Organic Search,0,152,4.0,Thane & Outskirts,Landing Page Submission,Converted to Lead,Modified,2,Tiede,39.24937238493724,3.5040000000000004,warm,1,tabular_007710
45,2500.0,Unemployed,Terrain,276288.0,0.0,Olark Chat,0,0,0.0,Select,API,SMS Sent,SMS Sent,0,Froid,110.5152,0.0,cold,0,tabular_007711
52,4844.0,Unemployed,Terrain,310524.0,9.0,Organic Search,0,310,9.0,Mumbai,Landing Page Submission,Email Opened,Email Opened,3,Tiede,64.10487200660612,7.819999999999999,warm,1,tabular_007712
27,2642.0,Unemployed,Appartement,247374.0,0.0,Olark Chat,1,0,0.0,Select,API,SMS Sent,SMS Sent,2,Tiede,93.63133989401967,0.0,warm,1,tabular_007713
82,4953.0,Unemployed,Maison,192500.0,4.0,Direct Traffic,0,258,4.0,Mumbai,Landing Page Submission,SMS Sent,SMS Sent,2,Tiede,38.865334140924695,3.716,warm,1,tabular_007714
59,8493.0,Unknown,Terrain,763266.0,3.0,Google,0,140,1.0,Unknown,API,Email Opened,Email Opened,2,Tiede,89.8700105969622,2.08,warm,1,tabular_007715
26,7805.0,Unknown,Terrain,541120.0,0.0,Olark Chat,0,0,0.0,Unknown,API,Olark Chat Conversation,Modified,1,Froid,69.32991672005124,0.0,cold,0,tabular_007716
77,3006.0,Unemployed,Studio,194199.0,5.0,Google,1,1280,5.0,Mumbai,Landing Page Submission,SMS Sent,SMS Sent,5,Chaud,64.60379241516966,6.5600000000000005,hot,2,tabular_007717
32,4056.0,Unemployed,Maison,328560.0,0.0,Olark Chat,1,0,0.0,Select,API,Email Opened,Email Opened,2,Tiede,81.00591715976331,0.0,warm,1,tabular_007718
74,3639.0,Unemployed,Villa,319062.0,6.0,Google,0,320,3.0,Select,API,Email Opened,Email Opened,3,Tiede,87.67848309975268,4.54,warm,1,tabular_007719
86,12502.0,Working Professional,Studio,1383113.0800000003,5.0,Organic Search,1,1023,5.0,Mumbai,Landing Page Submission,SMS Sent,SMS Sent,5,Chaud,110.63134538473848,6.046,hot,2,tabular_007720
39,2684.0,Unemployed,Villa,143248.0,17.0,Google,0,1334,2.0,Mumbai,Landing Page Submission,Page Visited on Website,Page Visited on Website,3,Tiede,53.37108792846498,11.768,warm,1,tabular_007721
81,2500.0,Unemployed,Appartement,488635.0,0.0,Olark Chat,0,0,0.0,Select,API,SMS Sent,SMS Sent,0,Froid,195.454,0.0,cold,0,tabular_007722
