Age,Salaire_Mensuel,Profession,Type_de_Bien,Budget_Cible,Nb_Visites_Site,Source_Lead,Target,Total Time Spent on Website,Page Views Per Visit,City,Lead Origin,Last Activity,Last Notable Activity,Score_Lead,Target_Multiclasse,Ratio_Budget_Salaire,Score_Engagement
84,2500.0,Unemployed,Appartement,267948.0,4.0,Google,1,2,2.0,Other Cities of Maharashtra,Landing Page Submission,Unreachable,Modified,1,Froid,107.1792,2.604
19,3371.0,Unemployed,Appartement,237440.0,3.0,Google,1,1288,3.0,Mumbai,API,Email Opened,Email Opened,4,Chaud,70.43607238208247,4.976000000000001
66,2500.0,Unemployed,Appartement,337962.0,2.0,Google,0,205,2.0,Mumbai,Landing Page Submission,SMS Sent,SMS Sent,0,Froid,135.1848,2.0100000000000002
87,11562.0,Working Professional,Villa,645405.0,6.0,Organic Search,1,147,6.0,Select,API,Email Opened,Email Opened,5,Chaud,55.82122470160872,5.093999999999999
43,12709.0,Working Professional,Studio,1001970.0,9.0,Organic Search,1,1105,2.25,Mumbai,Landing Page Submission,Email Opened,Email Opened,5,Chaud,78.83940514595956,7.385
89,3525.0,Unemployed,Studio,246116.0,17.0,Direct Traffic,0,1148,3.82,Thane & Outskirts,Landing Page Submission,Page Visited on Website,Modified,4,Chaud,69.82014184397163,11.942
44,3668.0,Unemployed,Maison,392490.0,5.0,Organic Search,0,31,5.0,Other Cities,Landing Page Submission,SMS Sent,SMS Sent,2,Tiede,107.00381679389314,4.062
35,7946.0,Unknown,Maison,591864.0,5.0,Organic Search,0,311,1.25,Unknown,API,Page Visited on Website,Page Visited on Website,2,Tiede,74.48577900830607,3.497
71,8833.0,Unknown,Studio,751906.0,2.0,Google,1,1227,1.0,Mumbai,Landing Page Submission,Converted to Lead,Modified,4,Chaud,85.12464621306465,3.7540000000000004
18,3485.0,Unemployed,Appartement,327480.0,2.0,Direct Traffic,1,86,2.0,Mumbai,Landing Page Submission,Email Opened,Email Opened,2,Tiede,93.96843615494979,1.772
78,2500.0,Unemployed,Villa,273042.0,1.0,Direct Traffic,1,125,1.0,Mumbai,Landing Page Submission,Converted to Lead,Modified,1,Froid,109.2168,1.05
20,6060.0,Unknown,Studio,627744.0,6.0,Google,0,693,3.0,Mumbai,Landing Page Submission,Page Visited on Website,Modified,2,Tiede,103.58811881188119,5.286
85,4151.0,Unemployed,Villa,295000.0,1.0,Direct Traffic,1,944,1.0,Thane & Outskirts,Landing Page Submission,Converted to Lead,Modified,2,Tiede,71.06721271982654,2.6879999999999997
58,2652.0,Unemployed,Terrain,182500.0,2.0,Direct Traffic,0,1451,2.0,Mumbai,Landing Page Submission,Email Opened,Email Opened,2,Tiede,68.81598793363499,4.502000000000001
54,2500.0,Unemployed,Appartement,504720.0,3.0,Google,1,1381,3.0,Mumbai,Landing Page Submission,SMS Sent,SMS Sent,3,Tiede,201.888,5.162000000000001
68,7903.0,Unknown,Terrain,456583.0,2.0,Direct Traffic,0,1135,2.0,Other Cities,Landing Page Submission,Converted to Lead,Modified,2,Tiede,57.7733771985322,3.87
32,2500.0,Unemployed,Studio,250767.0,3.0,Direct Traffic,0,181,3.0,Other Cities,Landing Page Submission,SMS Sent,SMS Sent,1,Froid,100.3068,2.762
25,12979.0,Working Professional,Maison,1181271.0,2.0,Direct Traffic,1,1130,2.0,Other Cities of Maharashtra,Landing Page Submission,Email Opened,Email Opened,4,Chaud,91.01402265197628,3.8600000000000003
55,12363.0,Working Professional,Studio,871168.0,2.0,Direct Traffic,1,1522,2.0,Mumbai,Landing Page Submission,SMS Sent,SMS Sent,4,Chaud,70.46574456038178,4.644
73,8636.0,Unknown,Terrain,501904.0,3.0,Direct Traffic,0,130,3.0,Mumbai,Landing Page Submission,Email Opened,Email Opened,3,Tiede,58.11764705882353,2.66
64,8789.0,Unknown,Villa,867456.0,0.0,Olark Chat,0,0,0.0,Unknown,API,Email Opened,Email Opened,2,Tiede,98.69791785186028,0.0
27,4110.0,Unemployed,Studio,285532.0,0.0,Olark Chat,0,0,0.0,Select,API,Email Opened,Email Opened,1,Froid,69.47250608272506,0.0
66,2950.0,Unemployed,Maison,174772.0,2.0,Direct Traffic,0,383,2.0,Mumbai,Landing Page Submission,Email Opened,Email Opened,1,Froid,59.244745762711865,2.366
58,2500.0,Unemployed,Terrain,320760.0,0.0,Olark Chat,1,0,0.0,Other Cities,API,SMS Sent,SMS Sent,1,Froid,128.304,0.0
47,3444.0,Unemployed,Studio,321678.0,7.0,Direct Traffic,0,340,2.33,Mumbai,Landing Page Submission,SMS Sent,SMS Sent,2,Tiede,93.40243902439025,4.879
22,8645.0,Unknown,Terrain,538880.0,5.0,Organic Search,0,157,5.0,Mumbai,Landing Page Submission,SMS Sent,Modified,4,Chaud,62.334297281665705,4.314
88,4996.0,Unemployed,Terrain,535299.0,1.0,Direct Traffic,0,438,1.0,Mumbai,Landing Page Submission,Converted to Lead,Modified,0,Froid,107.14551641313051,1.6760000000000002
48,8258.0,Unknown,Appartement,405216.0,11.0,Organic Search,0,251,1.83,Unknown,API,Olark Chat Conversation,Olark Chat Conversation,3,Tiede,49.069508355534026,6.551
69,2715.0,Unemployed,Villa,150000.0,5.0,Organic Search,0,288,2.5,Other Cities of Maharashtra,Landing Page Submission,Email Opened,Email Opened,2,Tiede,55.248618784530386,3.826
40,4760.0,Unemployed,Appartement,270000.0,0.0,Olark Chat,0,0,0.0,Select,API,Olark Chat Conversation,Modified,1,Froid,56.72268907563025,0.0
65,2500.0,Unemployed,Terrain,335984.0,9.0,Direct Traffic,1,767,2.25,Mumbai,Landing Page Submission,SMS Sent,SMS Sent,2,Tiede,134.3936,6.709
57,7786.0,Unknown,Maison,483224.0,0.0,Olark Chat,0,0,0.0,Unknown,API,Email Bounced,Modified,1,Froid,62.06319034163884,0.0
23,12395.0,Working Professional,Maison,1090053.0,3.0,Direct Traffic,1,127,3.0,Mumbai,Landing Page Submission,SMS Sent,SMS Sent,4,Chaud,87.94296087131909,2.654
55,8000.0,Unknown,Appartement,876654.0,6.0,Direct Traffic,0,272,3.0,Mumbai,Landing Page Submission,SMS Sent,Modified,3,Tiede,109.58175,4.444
58,3930.0,Unemployed,Maison,180000.0,2.0,Direct Traffic,0,351,2.0,Mumbai,Landing Page Submission,Email Opened,Modified,1,Froid,45.80152671755725,2.302
44,8329.0,Unknown,Terrain,812344.0,0.0,Olark Chat,0,0,0.0,Unknown,API,Email Opened,Modified,2,Tiede,97.5319966382519,0.0
86,10547.0,Working Professional,Studio,943092.0,3.0,Direct Traffic,1,1102,3.0,Mumbai,Landing Page Submission,Email Opened,Email Opened,5,Chaud,89.41803356404665,4.604
74,3864.0,Unemployed,Terrain,212952.0,4.0,Organic Search,1,1544,2.0,Mumbai,Landing Page Submission,Email Opened,Email Opened,3,Tiede,55.11180124223603,5.688000000000001
34,4756.0,Student,Studio,553938.0,2.0,Direct Traffic,0,141,2.0,Other Cities,Landing Page Submission,Email Opened,Modified,0,Froid,116.47140454163163,1.8820000000000001
88,7070.0,Unknown,Maison,395181.0,1.0,Direct Traffic,0,12,1.0,Other Cities,Landing Page Submission,Converted to Lead,Modified,1,Froid,55.8954738330976,0.8240000000000001
64,13509.61,Working Professional,Villa,1383113.0800000003,8.0,Organic Search,1,1757,8.0,Other Cities,Landing Page Submission,SMS Sent,Modified,5,Chaud,102.3799413898699,9.914000000000001
30,2500.0,Unemployed,Villa,127500.0,1.0,Direct Traffic,0,508,1.0,Thane & Outskirts,Landing Page Submission,Converted to Lead,Modified,1,Froid,51.0,1.816
28,12862.0,Working Professional,Terrain,821257.0,0.0,Olark Chat,1,0,0.0,Other Cities,API,Email Opened,Email Opened,3,Tiede,63.85142279583268,0.0
41,11253.0,Working Professional,Terrain,1252594.0,2.0,Google,1,780,2.0,Select,API,Email Opened,Email Opened,2,Tiede,111.31200568737226,3.16
90,2559.0,Unemployed,Maison,368985.0,1.0,Google,0,102,1.0,Select,API,Converted to Lead,Modified,0,Froid,144.1910902696366,1.004
21,4462.0,Unemployed,Villa,340764.0,4.0,Direct Traffic,1,281,4.0,Mumbai,Landing Page Submission,Email Opened,Email Opened,3,Tiede,76.37023756163155,3.7620000000000005
63,13302.0,Working Professional,Villa,824842.0,2.0,Organic Search,1,126,1.0,Select,API,Email Opened,Email Opened,3,Tiede,62.00887084648925,1.552
35,2500.0,Unemployed,Terrain,177500.0,5.0,Direct Traffic,0,56,2.5,Other Cities,Landing Page Submission,Page Visited on Website,Page Visited on Website,2,Tiede,71.0,3.362
60,2500.0,Unemployed,Villa,300096.0,0.0,Olark Chat,1,0,0.0,Select,API,Email Opened,Email Opened,1,Froid,120.0384,0.0
50,2630.0,Unemployed,Terrain,280000.0,4.0,Direct Traffic,0,12,2.0,Thane & Outskirts,Landing Page Submission,Converted to Lead,Modified,0,Froid,106.4638783269962,2.624
27,7586.0,Unknown,Appartement,490037.0,2.0,Direct Traffic,0,41,2.0,Mumbai,Landing Page Submission,SMS Sent,Modified,1,Froid,64.5975481149486,1.6820000000000002
90,4128.0,Unemployed,Villa,186456.0,0.0,Unknown,1,0,0.0,Select,Lead Add Form,Email Opened,Modified,2,Tiede,45.16860465116279,0.0
76,7727.0,Unknown,Studio,426300.0,8.0,Organic Search,1,1014,8.0,Mumbai,Landing Page Submission,Email Opened,Email Opened,5,Chaud,55.170182477028604,8.428
48,3559.0,Unemployed,Maison,278400.0,4.0,Google,0,381,4.0,Mumbai,Landing Page Submission,Email Opened,Modified,2,Tiede,78.22422028659736,3.962
45,4910.0,Unemployed,Terrain,324369.0,6.0,Direct Traffic,0,0,3.0,Mumbai,Landing Page Submission,Olark Chat Conversation,Modified,3,Tiede,66.06293279022404,3.9
77,4490.0,Unemployed,Villa,324450.0,2.0,Google,0,498,2.0,Select,API,Email Opened,Email Opened,1,Froid,72.26057906458797,2.596
20,6047.0,Unknown,Villa,696822.0,12.0,Google,0,669,12.0,Mumbai,Landing Page Submission,Email Opened,Email Opened,2,Tiede,115.23433107325947,10.937999999999999
72,11649.0,Working Professional,Terrain,1327599.0,9.0,Google,1,1316,4.5,Mumbai,Landing Page Submission,Email Opened,Email Opened,5,Chaud,113.9667782642287,8.482
31,2500.0,Unemployed,Studio,240000.0,0.0,Olark Chat,0,0,0.0,Select,API,Olark Chat Conversation,Modified,1,Froid,96.0,0.0
75,2500.0,Unemployed,Villa,267500.0,6.0,Google,1,329,3.0,Mumbai,Landing Page Submission,Email Opened,Email Opened,3,Tiede,107.0,4.558
32,4653.0,Unemployed,Appartement,168563.0,9.0,Google,0,78,9.0,Mumbai,Landing Page Submission,SMS Sent,Modified,3,Tiede,36.2267354395014,7.355999999999999
19,2508.0,Unemployed,Maison,335475.0,3.0,Google,1,1493,3.0,Mumbai,Landing Page Submission,SMS Sent,SMS Sent,3,Tiede,133.76196172248802,5.386
41,7342.0,Unknown,Terrain,915120.0,0.0,Olark Chat,0,0,0.0,Unknown,API,Olark Chat Conversation,Modified,0,Froid,124.64178697902479,0.0
81,7531.0,Unknown,Villa,593198.0,2.0,Olark Chat,0,357,1.0,Mumbai,API,Email Opened,Email Opened,1,Froid,78.76749435665914,2.0140000000000002
88,2822.0,Unemployed,Maison,388470.0,4.0,Google,0,26,2.0,Select,API,Email Opened,Modified,0,Froid,137.65768958185683,2.652
41,7581.0,Unknown,Terrain,875600.0,0.0,Olark Chat,1,0,0.0,Unknown,API,Email Opened,Email Opened,1,Froid,115.49927450204459,0.0
44,2500.0,Unemployed,Terrain,140000.0,1.0,Google,0,200,1.0,Select,API,Converted to Lead,Modified,1,Froid,56.0,1.2000000000000002
54,2500.0,Unemployed,Terrain,272484.0,0.0,Olark Chat,1,0,0.0,Mumbai,API,Email Opened,Modified,1,Froid,108.9936,0.0
56,11157.0,Working Professional,Studio,890120.0,2.0,Direct Traffic,1,1678,2.0,Select,API,Had a Phone Conversation,Had a Phone Conversation,4,Chaud,79.78130321771086,4.956
80,7160.0,Unknown,Appartement,468996.0,0.0,Olark Chat,0,0,0.0,Unknown,API,Email Bounced,Modified,1,Froid,65.5022346368715,0.0
43,2500.0,Unemployed,Terrain,318010.0,0.0,Olark Chat,1,0,0.0,Mumbai,API,Email Opened,Email Opened,1,Froid,127.204,0.0
82,2580.0,Unemployed,Studio,418386.0,0.0,Olark Chat,1,0,0.0,Select,API,SMS Sent,SMS Sent,1,Froid,162.16511627906976,0.0
21,3656.0,Unemployed,Terrain,390800.0,0.0,Olark Chat,1,0,0.0,Select,API,Email Opened,Email Opened,1,Froid,106.89277899343544,0.0
46,3040.0,Unemployed,Terrain,322110.0,1.0,Direct Traffic,0,554,1.0,Mumbai,Landing Page Submission,Converted to Lead,Modified,0,Froid,105.95723684210526,1.9080000000000001
18,4532.0,Unemployed,Studio,329724.0,1.0,Organic Search,0,1323,1.0,Select,API,Email Bounced,Modified,2,Tiede,72.75463371579876,3.4460000000000006
67,3571.0,Unemployed,Appartement,360267.0,9.0,Direct Traffic,0,458,3.0,Mumbai,Landing Page Submission,SMS Sent,SMS Sent,2,Tiede,100.88686642397087,6.316000000000001
28,7768.0,Unknown,Maison,861400.0,0.0,Olark Chat,0,0,0.0,Unknown,API,Olark Chat Conversation,Olark Chat Conversation,0,Froid,110.8908341915551,0.0
76,3483.0,Unemployed,Villa,294636.0,2.0,Google,0,368,2.0,Mumbai,Landing Page Submission,SMS Sent,SMS Sent,1,Froid,84.5925925925926,2.3360000000000003
79,5814.0,Unknown,Terrain,489280.0,3.0,Direct Traffic,0,63,3.0,Mumbai,Landing Page Submission,SMS Sent,Modified,2,Tiede,84.15548675610596,2.526
53,3841.0,Unemployed,Appartement,507492.0,0.0,Olark Chat,1,0,0.0,Select,API,SMS Sent,SMS Sent,1,Froid,132.12496745639157,0.0
73,8581.0,Unknown,Villa,523739.0,0.0,Olark Chat,0,0,0.0,Unknown,API,Email Opened,Email Opened,2,Tiede,61.03472788719264,0.0
38,3200.0,Unemployed,Terrain,148665.0,0.0,Olark Chat,0,0,0.0,Select,API,SMS Sent,SMS Sent,1,Froid,46.4578125,0.0
30,4567.0,Unemployed,Villa,189022.0,5.0,Direct Traffic,0,31,5.0,Mumbai,Landing Page Submission,Email Opened,Email Opened,3,Tiede,41.38865776220714,4.062
26,2517.0,Unemployed,Studio,243900.0,5.0,Direct Traffic,0,947,5.0,Thane & Outskirts,Landing Page Submission,Page Visited on Website,Modified,3,Tiede,96.9010727056019,5.894
28,11137.0,Working Professional,Appartement,697374.0,0.0,Reference,1,0,0.0,Mumbai,Lead Add Form,Email Opened,Modified,3,Tiede,62.61776061776062,0.0
87,3814.0,Unemployed,Appartement,357318.0,0.0,Olark Chat,1,0,0.0,Select,API,SMS Sent,SMS Sent,2,Tiede,93.68589407446251,0.0
18,3635.0,Unemployed,Maison,413000.0,3.0,Direct Traffic,0,118,3.0,Mumbai,Landing Page Submission,Email Bounced,Modified,1,Froid,113.61760660247593,2.636
87,8002.0,Unknown,Maison,1021998.0,10.0,Direct Traffic,0,251,10.0,Other Cities of Maharashtra,Landing Page Submission,Email Opened,Modified,3,Tiede,127.71782054486378,8.502
73,3149.0,Unemployed,Villa,180000.0,1.0,Direct Traffic,0,533,1.0,Mumbai,Landing Page Submission,Converted to Lead,Modified,1,Froid,57.16100349317244,1.866
48,4719.0,Unemployed,Studio,140000.0,11.0,Organic Search,1,1002,3.67,Mumbai,Landing Page Submission,Had a Phone Conversation,Had a Phone Conversation,5,Chaud,29.66730239457512,8.605
54,8304.0,Unknown,Villa,762615.0,0.0,Olark Chat,0,0,0.0,Unknown,API,Olark Chat Conversation,Modified,2,Tiede,91.83706647398844,0.0
64,7978.0,Unknown,Terrain,712176.0,0.0,Olark Chat,0,0,0.0,Unknown,API,Email Link Clicked,Modified,1,Froid,89.26748558535974,0.0
64,7275.0,Unknown,Appartement,491072.0,3.0,Google,0,752,3.0,Unknown,API,Email Opened,Email Opened,2,Tiede,67.50130584192439,3.904
86,3466.0,Unemployed,Villa,459306.0,2.0,Direct Traffic,0,111,2.0,Mumbai,Landing Page Submission,SMS Sent,SMS Sent,0,Froid,132.51759953837276,1.822
75,8458.0,Unknown,Villa,807760.0,0.0,Olark Chat,0,0,0.0,Unknown,API,Email Opened,Email Opened,2,Tiede,95.50248285646725,0.0
53,3463.0,Unemployed,Appartement,392112.0,3.0,Google,1,520,3.0,Other Metro Cities,Landing Page Submission,SMS Sent,SMS Sent,2,Tiede,113.22899220329194,3.44
49,3267.0,Unemployed,Appartement,228123.0,0.0,Olark Chat,1,0,0.0,Select,API,SMS Sent,Modified,2,Tiede,69.82644628099173,0.0
81,5741.0,Unknown,Maison,792252.0,14.0,Organic Search,1,1584,14.0,Other Cities of Maharashtra,Landing Page Submission,SMS Sent,SMS Sent,4,Chaud,137.99895488590838,14.367999999999999
88,6201.0,Unknown,Maison,706090.0,2.0,Organic Search,0,151,2.0,Unknown,API,Olark Chat Conversation,Modified,0,Froid,113.86711820674086,1.9020000000000001
59,8449.0,Unknown,Appartement,491914.0,0.0,Olark Chat,0,0,0.0,Unknown,API,Olark Chat Conversation,Modified,2,Tiede,58.22156468221091,0.0
65,2500.0,Unemployed,Villa,348300.0,0.0,Welingak Website,1,0,0.0,Mumbai,Lead Add Form,SMS Sent,SMS Sent,1,Froid,139.32,0.0
47,3613.0,Unemployed,Terrain,125000.0,2.0,Direct Traffic,1,1099,2.0,Mumbai,Landing Page Submission,Page Visited on Website,Modified,3,Tiede,34.5972875726543,3.798
38,4519.0,Unemployed,Villa,190000.0,8.0,Google,1,1558,2.67,Mumbai,Landing Page Submission,Olark Chat Conversation,Olark Chat Conversation,4,Chaud,42.04470015490153,7.917
77,7925.0,Unknown,Terrain,915300.0,0.0,Olark Chat,0,0,0.0,Unknown,API,Olark Chat Conversation,Olark Chat Conversation,0,Froid,115.49526813880126,0.0
30,7935.0,Unknown,Appartement,826111.0,0.0,Olark Chat,0,0,0.0,Unknown,API,Email Link Clicked,Email Link Clicked,0,Froid,104.10976685570259,0.0
18,12314.0,Working Professional,Terrain,996570.0,4.0,Google,1,981,2.0,Mumbai,Landing Page Submission,Email Opened,Modified,3,Tiede,80.92983595907097,4.562
82,2500.0,Unemployed,Maison,175000.0,1.0,Direct Traffic,0,156,1.0,Mumbai,Landing Page Submission,Email Bounced,Modified,1,Froid,70.0,1.112
50,3756.0,Unemployed,Appartement,157500.0,4.0,Direct Traffic,0,1409,4.0,Other Cities,Landing Page Submission,Page Visited on Website,Modified,3,Tiede,41.932907348242814,6.018000000000001
55,4986.0,Unemployed,Studio,223836.0,3.0,Google,0,176,3.0,Select,API,Email Opened,Email Opened,2,Tiede,44.89290012033695,2.752
42,2500.0,Unemployed,Terrain,224040.0,0.0,Olark Chat,1,0,0.0,Select,API,SMS Sent,SMS Sent,2,Tiede,89.616,0.0
43,4868.0,Unemployed,Terrain,287500.0,0.0,Olark Chat,1,0,0.0,Select,API,Email Opened,Email Opened,2,Tiede,59.059161873459324,0.0
76,6485.0,Unknown,Studio,508445.0,0.0,Olark Chat,0,0,0.0,Unknown,API,Olark Chat Conversation,Modified,1,Froid,78.40323824209715,0.0
50,8791.0,Unknown,Studio,484094.0,0.0,Olark Chat,0,0,0.0,Unknown,API,Olark Chat Conversation,Modified,2,Tiede,55.06700034125811,0.0
58,2500.0,Unemployed,Appartement,182500.0,4.0,Organic Search,1,643,4.0,Select,API,Email Opened,Email Opened,3,Tiede,73.0,4.486000000000001
47,4327.0,Unemployed,Villa,311232.0,5.0,Organic Search,1,772,2.5,Select,API,SMS Sent,SMS Sent,3,Tiede,71.92789461520684,4.7940000000000005
74,6752.0,Unknown,Studio,467321.0,2.0,Google,0,991,2.0,Unknown,API,Email Opened,Modified,1,Froid,69.21223341232228,3.5820000000000003
66,7987.0,Unknown,Terrain,991010.0,0.0,Olark Chat,0,0,0.0,Unknown,API,Email Opened,Email Opened,0,Froid,124.07787654939277,0.0
65,2500.0,Unemployed,Studio,284800.0,5.0,Organic Search,0,953,2.5,Mumbai,Landing Page Submission,Email Opened,Email Opened,1,Froid,113.92,5.156
89,11559.0,Working Professional,Appartement,1383113.0800000003,6.0,Google,0,1353,6.0,Mumbai,Landing Page Submission,Email Opened,Modified,4,Chaud,119.65681114283245,7.506
66,6346.0,Unknown,Appartement,817098.0,0.0,Olark Chat,0,0,0.0,Unknown,API,Olark Chat Conversation,Modified,0,Froid,128.75795776867318,0.0
64,5921.0,Unknown,Terrain,631289.0,0.0,Olark Chat,0,0,0.0,Unknown,API,Olark Chat Conversation,Modified,0,Froid,106.6186454990711,0.0
73,3143.0,Unemployed,Terrain,335496.0,8.0,Google,0,87,2.0,Mumbai,Landing Page Submission,Email Opened,Email Opened,1,Froid,106.74387527839643,4.774
82,2712.0,Unemployed,Terrain,175000.0,4.0,Organic Search,1,1315,4.0,Other Metro Cities,API,SMS Sent,Modified,4,Chaud,64.52802359882006,5.83
29,13509.61,Working Professional,Villa,1287104.0,3.0,Google,1,596,3.0,Mumbai,Landing Page Submission,Email Opened,Email Opened,4,Chaud,95.27321662135324,3.5919999999999996
86,6107.0,Unknown,Terrain,545292.0,4.0,Direct Traffic,0,1224,1.33,Mumbai,Landing Page Submission,Page Visited on Website,Page Visited on Website,2,Tiede,89.28966759456361,4.847
23,2838.0,Unemployed,Appartement,220881.0,3.0,Direct Traffic,0,159,3.0,Other Cities,Landing Page Submission,Email Opened,Email Opened,2,Tiede,77.82980972515857,2.718
82,2500.0,Unemployed,Appartement,273628.0,0.0,Olark Chat,1,0,0.0,Select,API,Email Opened,Email Opened,1,Froid,109.4512,0.0
42,6175.0,Unknown,Studio,610400.0,0.0,Olark Chat,0,0,0.0,Unknown,API,Olark Chat Conversation,Olark Chat Conversation,1,Froid,98.8502024291498,0.0
18,5881.0,Unknown,Terrain,895868.0,0.0,Olark Chat,0,0,0.0,Unknown,API,Email Opened,Email Opened,0,Froid,152.33259649719434,0.0
49,2500.0,Unemployed,Villa,160000.0,5.0,Organic Search,0,208,5.0,Other Metro Cities,Landing Page Submission,SMS Sent,SMS Sent,3,Tiede,64.0,4.416
20,7690.0,Unknown,Maison,564720.0,7.0,Organic Search,0,1531,1.75,Unknown,API,Email Opened,Email Opened,3,Tiede,73.43563068920676,7.087000000000001
66,2500.0,Unemployed,Studio,336327.0,9.0,Direct Traffic,0,390,1.5,Other Cities,Landing Page Submission,Email Opened,Email Opened,1,Froid,134.5308,5.73
36,2765.0,Unemployed,Villa,280000.0,3.0,Organic Search,0,278,3.0,Mumbai,Landing Page Submission,Email Bounced,Modified,1,Froid,101.26582278481013,2.956
77,4785.0,Student,Terrain,234240.0,3.0,Direct Traffic,0,342,3.0,Mumbai,Landing Page Submission,Page Visited on Website,Modified,2,Tiede,48.95297805642633,3.084
46,6654.0,Unknown,Villa,292150.0,2.0,Direct Traffic,0,289,2.0,Other Cities of Maharashtra,Landing Page Submission,Email Opened,Modified,1,Froid,43.90592125037571,2.178
67,7128.0,Unknown,Maison,494725.0,0.0,Olark Chat,0,0,0.0,Unknown,API,Olark Chat Conversation,Olark Chat Conversation,1,Froid,69.40586419753086,0.0
19,3126.0,Unemployed,Villa,145000.0,2.0,Direct Traffic,0,1234,2.0,Mumbai,Landing Page Submission,SMS Sent,SMS Sent,2,Tiede,46.38515674984005,4.068
90,11646.0,Working Professional,Maison,1382791.0,3.0,Direct Traffic,1,541,3.0,Other Cities of Maharashtra,Landing Page Submission,Email Opened,Email Opened,3,Tiede,118.73527391379014,3.482
73,2963.0,Unemployed,Maison,277500.0,3.0,Direct Traffic,0,1487,3.0,Mumbai,Landing Page Submission,SMS Sent,SMS Sent,3,Tiede,93.6550793115086,5.3740000000000006
34,3426.0,Student,Maison,556828.0,4.0,Direct Traffic,0,334,2.0,Thane & Outskirts,Landing Page Submission,Email Opened,Email Opened,0,Froid,162.53006421482777,3.2680000000000002
77,3889.0,Unemployed,Villa,170000.0,8.0,Organic Search,0,129,8.0,Other Cities,Landing Page Submission,SMS Sent,Modified,3,Tiede,43.71303677037799,6.658
