split,prospect_id,video_id,label
test,tabular_002861,vid19,
test,tabular_004418,vid20,
test,tabular_004868,hot_28,
test,tabular_004176,vid34,
test,tabular_006840,vid22,
test,tabular_004824,cold_21,
test,tabular_004997,vid27,
test,tabular_008710,cold_10,
test,tabular_001660,vid11,
test,tabular_003589,cold_08,
test,tabular_003019,vid3,
test,tabular_003406,hot_03,
test,tabular_006099,cold_18,
test,tabular_007614,vid31,
test,tabular_001457,hot_28,
test,tabular_007266,hot_13,
test,tabular_001851,hot_27,
test,tabular_006483,vid28,
test,tabular_007007,vid31,
test,tabular_006636,vid32,
test,tabular_002808,vid15,
test,tabular_000733,vid1,
test,tabular_002719,cold_21,
test,tabular_000705,vid28,
test,tabular_005128,vid24,
test,tabular_006302,vid13,
test,tabular_007719,vid10,
test,tabular_002785,hot_19,
test,tabular_006502,hot_05,
test,tabular_004483,cold_24,
test,tabular_000801,cold_24,
test,tabular_000674,hot_31,
test,tabular_003634,cold_29,
test,tabular_002368,vid9,
test,tabular_003451,cold_31,
test,tabular_002703,vid28,
test,tabular_002717,vid6,
test,tabular_008619,vid18,
test,tabular_001819,vid25,
test,tabular_003010,cold_01,
test,tabular_008780,cold_08,
test,tabular_001481,cold_15,
test,tabular_009153,hot_08,
test,tabular_006739,cold_08,
test,tabular_001218,vid7,
test,tabular_000344,vid19,
test,tabular_004159,vid26,
test,tabular_003249,vid16,
test,tabular_002353,cold_22,
test,tabular_006132,vid15,
test,tabular_004624,cold_32,
test,tabular_001071,hot_01,
test,tabular_000333,cold_29,
test,tabular_008700,cold_05,
test,tabular_008310,vid29,
test,tabular_004728,cold_29,
test,tabular_007046,cold_01,
test,tabular_007673,hot_31,
test,tabular_000014,vid16,
test,tabular_007419,vid11,
test,tabular_007233,cold_02,
test,tabular_009014,vid27,
test,tabular_007674,cold_05,
test,tabular_003766,vid28,
test,tabular_006160,vid3,
test,tabular_000281,hot_15,
test,tabular_001686,cold_15,
test,tabular_002263,vid20,
test,tabular_002020,vid28,
test,tabular_000353,vid20,
test,tabular_007443,cold_16,
test,tabular_005984,hot_13,
test,tabular_008052,vid7,
test,tabular_005099,cold_25,
test,tabular_007813,vid18,
test,tabular_005418,vid5,
test,tabular_006049,cold_01,
test,tabular_006443,vid11,
test,tabular_003973,vid15,
test,tabular_000255,cold_06,
test,tabular_001758,vid30,
test,tabular_004899,cold_04,
test,tabular_001833,vid32,
test,tabular_000576,cold_12,
test,tabular_003275,cold_32,
test,tabular_001694,hot_33,
test,tabular_008417,vid13,
test,tabular_007259,cold_11,
test,tabular_003832,vid3,
test,tabular_007759,cold_03,
test,tabular_006516,cold_25,
test,tabular_000200,vid7,
test,tabular_006771,vid22,
test,tabular_007360,vid15,
test,tabular_002961,vid4,
test,tabular_007479,vid6,
test,tabular_008141,cold_24,
test,tabular_007243,cold_05,
test,tabular_005581,vid18,
test,tabular_001508,vid32,
test,tabular_006400,cold_10,
test,tabular_009078,cold_25,
test,tabular_007780,cold_09,
test,tabular_003838,vid31,
test,tabular_006445,vid13,
test,tabular_006918,vid3,
test,tabular_000163,cold_12,
test,tabular_002277,cold_29,
test,tabular_001201,vid3,
test,tabular_006661,vid13,
test,tabular_008492,vid2,
test,tabular_000600,cold_27,
test,tabular_006619,cold_02,
test,tabular_002330,hot_31,
test,tabular_008914,cold_25,
test,tabular_000929,vid8,
test,tabular_004399,vid12,
test,tabular_005847,vid16,
test,tabular_002854,vid13,
test,tabular_007010,vid34,
test,tabular_003237,cold_11,
test,tabular_002648,cold_06,
test,tabular_002332,cold_15,
test,tabular_004036,vid8,
test,tabular_003473,hot_11,
test,tabular_008017,vid19,
test,tabular_005247,vid17,
test,tabular_003471,cold_01,
test,tabular_004977,vid17,
test,tabular_006270,hot_03,
test,tabular_004210,cold_35,
test,tabular_003108,vid16,
test,tabular_002182,vid1,
test,tabular_005141,vid3,
test,tabular_002863,vid2,
test,tabular_003060,cold_16,
test,tabular_005201,vid25,
test,tabular_003461,cold_33,
test,tabular_003890,cold_18,
test,tabular_002162,hot_02,
test,tabular_005566,hot_34,
test,tabular_004727,vid15,
test,tabular_003197,cold_31,
test,tabular_002000,cold_11,
test,tabular_007059,vid17,
test,tabular_005752,vid32,
test,tabular_005349,cold_12,
test,tabular_004374,cold_16,
test,tabular_007413,vid9,
test,tabular_003221,vid35,
test,tabular_007757,vid24,
test,tabular_005812,vid35,
test,tabular_007346,vid1,
test,tabular_003078,vid32,
test,tabular_000039,cold_12,
test,tabular_002806,vid13,
test,tabular_006239,vid24,
test,tabular_007520,vid20,
test,tabular_005532,vid28,
test,tabular_004594,vid9,
test,tabular_004282,hot_11,
test,tabular_006273,vid4,
test,tabular_003824,cold_23,
test,tabular_000722,vid4,
test,tabular_007666,cold_35,
test,tabular_004394,vid9,
test,tabular_003276,cold_33,
test,tabular_005371,cold_18,
test,tabular_007030,cold_30,
test,tabular_003857,cold_32,
test,tabular_007189,vid5,
test,tabular_006552,cold_04,
test,tabular_002055,vid12,
test,tabular_004370,vid27,
test,tabular_003853,vid6,
test,tabular_001098,vid23,
test,tabular_007808,cold_21,
test,tabular_003220,vid34,
test,tabular_003162,vid7,
test,tabular_008997,vid20,
test,tabular_001450,cold_07,
test,tabular_002421,hot_05,
test,tabular_007321,hot_21,
test,tabular_000374,vid31,
test,tabular_000584,cold_15,
test,tabular_008509,cold_05,
test,tabular_007408,cold_01,
test,tabular_006058,cold_06,
test,tabular_002933,vid22,
test,tabular_002065,cold_34,
test,tabular_002895,hot_06,
test,tabular_001856,cold_31,
test,tabular_002117,cold_18,
test,tabular_008151,vid8,
test,tabular_005466,vid27,
test,tabular_006137,vid19,
test,tabular_001340,vid28,
test,tabular_008080,cold_12,
test,tabular_006844,vid24,
test,tabular_002566,vid13,
test,tabular_002283,cold_32,
test,tabular_001358,cold_15,
test,tabular_002461,vid25,
test,tabular_003825,vid27,
test,tabular_003269,cold_28,
test,tabular_007378,vid25,
test,tabular_001517,vid6,
test,tabular_001657,vid10,
test,tabular_007325,hot_22,
test,tabular_006807,vid7,
test,tabular_008702,vid24,
test,tabular_001181,vid25,
test,tabular_008648,cold_19,
test,tabular_003410,vid17,
test,tabular_008213,cold_30,
test,tabular_008773,cold_05,
test,tabular_002618,hot_02,
test,tabular_001794,vid15,
test,tabular_006349,hot_22,
test,tabular_008740,vid9,
test,tabular_007068,cold_07,
test,tabular_001544,vid2,
test,tabular_004560,vid23,
test,tabular_005036,vid14,
test,tabular_005044,hot_28,
test,tabular_000702,vid25,
test,tabular_001008,hot_21,
test,tabular_001066,vid7,
test,tabular_009069,vid2,
test,tabular_004711,cold_21,
test,tabular_001700,cold_21,
test,tabular_000962,vid24,
test,tabular_005618,cold_01,
test,tabular_003371,hot_34,
test,tabular_008278,hot_07,
test,tabular_007926,vid7,
test,tabular_001936,cold_23,
test,tabular_008370,cold_25,
test,tabular_002495,cold_29,
test,tabular_005346,cold_10,
test,tabular_009187,hot_13,
test,tabular_004459,cold_11,
test,tabular_002180,hot_07,
test,tabular_000487,cold_21,
test,tabular_008771,cold_03,
test,tabular_000967,vid27,
test,tabular_000028,hot_07,
test,tabular_008349,hot_15,
test,tabular_005553,vid7,
test,tabular_008470,cold_25,
test,tabular_009102,cold_03,
test,tabular_005102,cold_28,
test,tabular_008388,vid32,
test,tabular_005052,cold_08,
test,tabular_007352,vid12,
test,tabular_005957,vid24,
test,tabular_002304,vid5,
test,tabular_006217,cold_01,
test,tabular_007769,vid32,
test,tabular_005884,cold_02,
test,tabular_006823,cold_07,
test,tabular_001574,vid5,
test,tabular_004888,vid35,
test,tabular_000455,vid6,
test,tabular_004024,hot_31,
test,tabular_002457,cold_19,
test,tabular_005472,vid29,
test,tabular_002436,vid12,
test,tabular_006309,vid17,
test,tabular_003917,cold_30,
test,tabular_002440,vid13,
test,tabular_006597,cold_27,
test,tabular_002867,vid22,
test,tabular_003386,cold_10,
test,tabular_006414,vid31,
test,tabular_001221,cold_28,
test,tabular_006508,vid5,
test,tabular_002226,cold_16,
test,tabular_004947,vid6,
test,tabular_006082,vid23,
test,tabular_001050,hot_32,
test,tabular_006262,cold_26,
test,tabular_003086,hot_01,
test,tabular_002051,hot_20,
test,tabular_003655,cold_03,
test,tabular_004160,vid27,
test,tabular_006907,vid24,
test,tabular_001792,vid13,
test,tabular_008345,cold_13,
test,tabular_009034,cold_11,
test,tabular_006973,cold_01,
test,tabular_005715,vid14,
test,tabular_005385,cold_22,
test,tabular_002949,cold_16,
test,tabular_004773,vid5,
test,tabular_004634,hot_27,
test,tabular_001520,hot_10,
test,tabular_005854,cold_23,
test,tabular_008772,cold_04,
test,tabular_004552,hot_16,
test,tabular_006391,vid24,
test,tabular_008424,vid15,
test,tabular_000306,vid32,
test,tabular_007765,vid3,
test,tabular_008425,cold_12,
test,tabular_002399,vid25,
test,tabular_007215,vid15,
test,tabular_008863,hot_35,
test,tabular_005640,hot_04,
test,tabular_003388,cold_11,
test,tabular_005047,cold_07,
test,tabular_001604,hot_24,
test,tabular_000472,hot_05,
test,tabular_006387,vid23,
test,tabular_008315,hot_10,
test,tabular_000898,vid26,
test,tabular_008632,vid24,
test,tabular_009197,hot_14,
test,tabular_001307,vid13,
test,tabular_005901,cold_12,
test,tabular_007355,vid13,
test,tabular_001962,vid31,
test,tabular_007890,cold_15,
test,tabular_008202,vid20,
test,tabular_004681,cold_15,
test,tabular_008130,vid31,
test,tabular_002239,hot_17,
test,tabular_007835,vid25,
test,tabular_009100,vid29,
test,tabular_008188,cold_15,
test,tabular_003470,cold_35,
test,tabular_002412,vid31,
test,tabular_008797,vid4,
test,tabular_006384,vid20,
test,tabular_000400,cold_23,
test,tabular_007591,vid19,
test,tabular_009228,hot_21,
test,tabular_002583,cold_21,
test,tabular_005149,vid34,
test,tabular_004843,cold_25,
test,tabular_003806,vid19,
test,tabular_005055,vid25,
test,tabular_001230,cold_34,
test,tabular_004340,vid12,
test,tabular_003099,vid14,
test,tabular_007583,cold_31,
test,tabular_005025,vid10,
test,tabular_003567,hot_27,
test,tabular_008686,cold_33,
test,tabular_000292,cold_21,
test,tabular_000020,vid18,
test,tabular_003178,vid13,
test,tabular_004502,cold_30,
test,tabular_006728,vid1,
test,tabular_005237,vid12,
test,tabular_002247,vid11,
test,tabular_001400,vid23,
test,tabular_002416,vid34,
test,tabular_005160,hot_05,
test,tabular_008266,hot_06,
test,tabular_005088,vid1,
test,tabular_007912,vid32,
test,tabular_004670,cold_11,
test,tabular_006459,vid19,
test,tabular_006278,vid8,
test,tabular_005433,cold_04,
test,tabular_000540,vid15,
test,tabular_000080,vid14,
test,tabular_004391,vid7,
test,tabular_005399,cold_26,
test,tabular_004152,hot_16,
test,tabular_002930,cold_10,
test,tabular_005325,vid26,
test,tabular_004856,vid21,
test,tabular_004235,cold_09,
test,tabular_006301,hot_09,
test,tabular_004297,vid24,
test,tabular_005501,vid1,
test,tabular_002642,cold_03,
test,tabular_004799,cold_16,
test,tabular_005440,vid16,
test,tabular_000443,vid3,
test,tabular_009181,vid35,
test,tabular_000709,cold_32,
test,tabular_000043,vid29,
test,tabular_005483,vid34,
test,tabular_004453,vid7,
test,tabular_003166,hot_08,
test,tabular_008950,vid7,
test,tabular_003938,vid35,
test,tabular_008236,cold_02,
test,tabular_003494,cold_04,
test,tabular_004526,hot_08,
test,tabular_005959,vid26,
test,tabular_008807,cold_18,
test,tabular_004369,vid26,
test,tabular_005783,vid13,
test,tabular_000476,cold_14,
test,tabular_001989,vid15,
test,tabular_001445,hot_24,
test,tabular_000385,vid6,
test,tabular_008020,cold_29,
test,tabular_009015,cold_08,
test,tabular_005867,vid22,
test,tabular_006520,vid10,
test,tabular_007157,hot_26,
test,tabular_006526,vid14,
test,tabular_006079,vid20,
test,tabular_007471,hot_07,
test,tabular_002193,cold_06,
test,tabular_001318,vid19,
test,tabular_001186,cold_16,
test,tabular_001947,hot_05,
test,tabular_007893,cold_17,
test,tabular_009002,cold_01,
test,tabular_003738,hot_16,
test,tabular_005259,vid23,
test,tabular_000138,vid13,
test,tabular_008689,vid19,
test,tabular_005213,vid31,
test,tabular_000069,cold_22,
test,tabular_005198,vid23,
test,tabular_001669,vid17,
test,tabular_002587,vid22,
test,tabular_002929,cold_09,
test,tabular_002204,vid2,
test,tabular_008787,vid31,
test,tabular_007090,hot_13,
test,tabular_003412,cold_20,
test,tabular_000863,cold_05,
test,tabular_005157,cold_20,
test,tabular_000052,vid31,
test,tabular_003994,hot_21,
test,tabular_004663,vid12,
test,tabular_007006,vid30,
test,tabular_000916,cold_22,
test,tabular_002212,vid24,
test,tabular_007260,vid34,
test,tabular_000770,vid3,
test,tabular_001116,vid31,
test,tabular_008618,vid17,
test,tabular_000618,vid15,
test,tabular_003310,cold_11,
test,tabular_001176,cold_12,
test,tabular_002348,vid29,
test,tabular_001327,hot_01,
test,tabular_000670,vid1,
test,tabular_009046,cold_13,
test,tabular_004467,hot_33,
test,tabular_007758,vid25,
test,tabular_004444,vid32,
test,tabular_006355,cold_28,
test,tabular_003475,cold_02,
test,tabular_002560,cold_12,
test,tabular_007379,cold_23,
test,tabular_001854,cold_29,
test,tabular_002678,vid13,
test,tabular_008633,cold_14,
test,tabular_008249,cold_06,
test,tabular_000594,cold_23,
test,tabular_008856,vid34,
test,tabular_001615,vid22,
test,tabular_003554,hot_26,
test,tabular_006943,cold_18,
test,tabular_002897,vid5,
test,tabular_006358,cold_30,
test,tabular_005545,vid34,
test,tabular_008294,hot_09,
test,tabular_001784,vid10,
test,tabular_007143,vid18,
test,tabular_004221,cold_04,
test,tabular_008248,cold_05,
test,tabular_000294,vid24,
test,tabular_003251,cold_16,
test,tabular_002312,vid10,
test,tabular_003563,vid3,
test,tabular_001956,vid29,
test,tabular_000760,vid26,
test,tabular_003789,vid9,
test,tabular_005603,vid27,
test,tabular_007283,vid11,
test,tabular_005518,cold_34,
test,tabular_004025,cold_01,
test,tabular_007858,cold_07,
test,tabular_001376,cold_20,
test,tabular_000608,vid9,
test,tabular_008841,vid25,
test,tabular_002032,vid32,
test,tabular_002505,vid15,
test,tabular_008475,vid12,
test,tabular_003049,cold_12,
test,tabular_007212,vid14,
test,tabular_008107,vid15,
test,tabular_005620,cold_03,
test,tabular_000229,vid21,
test,tabular_002187,vid12,
test,tabular_004363,cold_13,
test,tabular_006405,cold_13,
test,tabular_001907,vid7,
test,tabular_000642,cold_07,
test,tabular_006911,vid27,
test,tabular_000787,vid6,
test,tabular_004708,vid8,
test,tabular_007904,vid28,
test,tabular_007466,vid31,
test,tabular_001136,cold_29,
test,tabular_004685,vid22,
test,tabular_001869,vid19,
test,tabular_005015,cold_35,
test,tabular_002432,cold_11,
test,tabular_000094,hot_18,
test,tabular_006011,hot_17,
test,tabular_008176,cold_07,
test,tabular_004470,cold_18,
test,tabular_004244,vid3,
test,tabular_008436,hot_24,
test,tabular_000121,hot_27,
test,tabular_005168,hot_06,
test,tabular_002948,cold_15,
test,tabular_006718,cold_34,
test,tabular_008521,vid34,
test,tabular_002477,cold_26,
test,tabular_006678,cold_22,
test,tabular_006266,hot_02,
test,tabular_006257,vid32,
test,tabular_008548,vid14,
test,tabular_007589,vid17,
test,tabular_003444,cold_29,
test,tabular_004077,cold_20,
test,tabular_003706,vid28,
test,tabular_001572,vid35,
test,tabular_003534,vid2,
test,tabular_007051,hot_06,
test,tabular_007911,vid31,
test,tabular_000209,cold_30,
test,tabular_003068,vid25,
test,tabular_000371,hot_27,
test,tabular_003690,cold_14,
test,tabular_008770,cold_02,
test,tabular_005561,cold_09,
test,tabular_005816,vid5,
test,tabular_008380,cold_29,
test,tabular_002838,hot_29,
test,tabular_004582,vid35,
test,tabular_002393,hot_34,
test,tabular_009068,cold_21,
test,tabular_008838,cold_29,
test,tabular_004897,vid8,
test,tabular_005129,cold_08,
test,tabular_001013,vid16,
test,tabular_000420,vid2,
test,tabular_002944,hot_16,
test,tabular_000757,vid23,
test,tabular_009045,vid10,
test,tabular_007302,vid18,
test,tabular_000221,vid19,
test,tabular_003223,vid5,
test,tabular_008848,cold_33,
test,tabular_004810,vid28,
test,tabular_007388,vid27,
test,tabular_000666,cold_16,
test,tabular_001731,hot_06,
test,tabular_002811,vid18,
test,tabular_009148,vid19,
test,tabular_006900,vid21,
test,tabular_001023,vid19,
test,tabular_007493,vid12,
test,tabular_000319,hot_21,
test,tabular_001341,vid29,
test,tabular_002898,hot_07,
test,tabular_000451,cold_07,
test,tabular_004636,vid3,
test,tabular_009167,cold_28,
test,tabular_000301,vid3,
test,tabular_002170,vid4,
test,tabular_003328,vid17,
test,tabular_006626,vid28,
test,tabular_002985,vid13,
test,tabular_007178,vid30,
test,tabular_007601,vid24,
test,tabular_002993,vid16,
test,tabular_008350,vid14,
test,tabular_008408,vid9,
test,tabular_003941,vid5,
test,tabular_006605,cold_31,
test,tabular_008218,vid25,
test,tabular_004586,vid5,
test,tabular_002567,cold_14,
test,tabular_003981,vid19,
test,tabular_006517,cold_26,
test,tabular_007234,cold_03,
test,tabular_009029,vid35,
test,tabular_007819,vid20,
test,tabular_005225,cold_08,
test,tabular_004905,cold_05,
test,tabular_004384,vid4,
test,tabular_001547,hot_15,
test,tabular_005492,vid5,
test,tabular_009151,vid20,
test,tabular_001006,vid15,
test,tabular_008862,cold_03,
test,tabular_002992,cold_31,
test,tabular_007342,vid8,
test,tabular_005448,cold_08,
test,tabular_008932,vid30,
test,tabular_002215,vid26,
test,tabular_000017,cold_05,
test,tabular_008426,cold_13,
test,tabular_002830,cold_24,
test,tabular_008034,cold_35,
test,tabular_000155,hot_31,
test,tabular_003109,cold_29,
test,tabular_006700,vid3,
test,tabular_006660,cold_17,
test,tabular_002214,cold_13,
test,tabular_007993,cold_17,
test,tabular_006225,cold_05,
test,tabular_006406,vid3,
test,tabular_003635,cold_30,
test,tabular_002791,vid6,
test,tabular_001182,hot_13,
test,tabular_005908,vid35,
test,tabular_006537,vid2,
test,tabular_007070,cold_08,
test,tabular_006318,vid21,
test,tabular_006305,vid14,
test,tabular_005271,hot_21,
test,tabular_007098,cold_18,
test,tabular_001427,cold_34,
test,tabular_007201,cold_27,
test,tabular_000714,vid31,
test,tabular_001178,cold_13,
test,tabular_003372,cold_03,
test,tabular_007680,cold_09,
test,tabular_004465,cold_15,
test,tabular_000785,hot_12,
test,tabular_006471,hot_33,
test,tabular_001032,vid20,
test,tabular_006782,vid28,
test,tabular_004724,vid13,
test,tabular_006013,cold_20,
test,tabular_006583,cold_20,
test,tabular_007120,cold_27,
test,tabular_002216,vid27,
test,tabular_002502,hot_19,
test,tabular_004412,vid16,
test,tabular_001876,hot_31,
test,tabular_002809,vid16,
test,tabular_003466,vid17,
